,p_id,week
10273,194,['04-02-2023']
10274,194,['04-09-2023']
10275,194,['04-16-2023']
10276,194,['04-23-2023']
10277,194,['04-30-2023']
10278,194,['05-07-2023']
10279,194,['05-14-2023']
10280,194,['05-21-2023']
10281,194,['05-28-2023']
10282,195,['05-29-2022']
10283,195,['06-05-2022']
10284,195,['06-12-2022']
10285,195,['06-19-2022']
10286,195,['06-26-2022']
10287,195,['07-03-2022']
10288,195,['07-10-2022']
10289,195,['07-17-2022']
10290,195,['07-24-2022']
10291,195,['07-31-2022']
10292,195,['08-07-2022']
10293,195,['08-14-2022']
10294,195,['08-21-2022']
10295,195,['08-28-2022']
10296,195,['09-04-2022']
10297,195,['09-11-2022']
10298,195,['09-18-2022']
10299,195,['09-25-2022']
10300,195,['10-02-2022']
10301,195,['10-09-2022']
10302,195,['10-16-2022']
10303,195,['10-23-2022']
10304,195,['10-30-2022']
10305,195,['11-06-2022']
10306,195,['11-13-2022']
10307,195,['11-20-2022']
10308,195,['11-27-2022']
10309,195,['12-04-2022']
10310,195,['12-11-2022']
10311,195,['12-18-2022']
10312,195,['12-25-2022']
10313,195,['01-01-2023']
10314,195,['01-08-2023']
10315,195,['01-15-2023']
10316,195,['01-22-2023']
10317,195,['01-29-2023']
10318,195,['02-05-2023']
10319,195,['02-12-2023']
10320,195,['02-19-2023']
10321,195,['02-26-2023']
10322,195,['03-05-2023']
10323,195,['03-12-2023']
10324,195,['03-19-2023']
10325,195,['03-26-2023']
10326,195,['04-02-2023']
10327,195,['04-09-2023']
10328,195,['04-16-2023']
10329,195,['04-23-2023']
10330,195,['04-30-2023']
10331,195,['05-07-2023']
10332,195,['05-14-2023']
10333,195,['05-21-2023']
10334,195,['05-28-2023']
10335,196,['05-29-2022']
10336,196,['06-05-2022']
10337,196,['06-12-2022']
10338,196,['06-19-2022']
10339,196,['06-26-2022']
10340,196,['07-03-2022']
10341,196,['07-10-2022']
10342,196,['07-17-2022']
10343,196,['07-24-2022']
10344,196,['07-31-2022']
10345,196,['08-07-2022']
10346,196,['08-14-2022']
10347,196,['08-21-2022']
10348,196,['08-28-2022']
10349,196,['09-04-2022']
10350,196,['09-11-2022']
10351,196,['09-18-2022']
10352,196,['09-25-2022']
10353,196,['10-02-2022']
10354,196,['10-09-2022']
10355,196,['10-16-2022']
10356,196,['10-23-2022']
10357,196,['10-30-2022']
10358,196,['11-06-2022']
10359,196,['11-13-2022']
10360,196,['11-20-2022']
10361,196,['11-27-2022']
10362,196,['12-04-2022']
10363,196,['12-11-2022']
10364,196,['12-18-2022']
10365,196,['12-25-2022']
10366,196,['01-01-2023']
10367,196,['01-08-2023']
10368,196,['01-15-2023']
10369,196,['01-22-2023']
10370,196,['01-29-2023']
10371,196,['02-05-2023']
10372,196,['02-12-2023']
10373,196,['02-19-2023']
10374,196,['02-26-2023']
10375,196,['03-05-2023']
10376,196,['03-12-2023']
10377,196,['03-19-2023']
10378,196,['03-26-2023']
10379,196,['04-02-2023']
10380,196,['04-09-2023']
10381,196,['04-16-2023']
10382,196,['04-23-2023']
10383,196,['04-30-2023']
10384,196,['05-07-2023']
10385,196,['05-14-2023']
10386,196,['05-21-2023']
10387,196,['05-28-2023']
10388,197,['05-29-2022']
10389,197,['06-05-2022']
10390,197,['06-12-2022']
10391,197,['06-19-2022']
10392,197,['06-26-2022']
10393,197,['07-03-2022']
10394,197,['07-10-2022']
10395,197,['07-17-2022']
10396,197,['07-24-2022']
10397,197,['07-31-2022']
10398,197,['08-07-2022']
10399,197,['08-14-2022']
10400,197,['08-21-2022']
10401,197,['08-28-2022']
10402,197,['09-04-2022']
10403,197,['09-11-2022']
10404,197,['09-18-2022']
10405,197,['09-25-2022']
10406,197,['10-02-2022']
10407,197,['10-09-2022']
10408,197,['10-16-2022']
10409,197,['10-23-2022']
10410,197,['10-30-2022']
10411,197,['11-06-2022']
10412,197,['11-13-2022']
10413,197,['11-20-2022']
10414,197,['11-27-2022']
10415,197,['12-04-2022']
10416,197,['12-11-2022']
10417,197,['12-18-2022']
10418,197,['12-25-2022']
10419,197,['01-01-2023']
10420,197,['01-08-2023']
10421,197,['01-15-2023']
10422,197,['01-22-2023']
10423,197,['01-29-2023']
10424,197,['02-05-2023']
10425,197,['02-12-2023']
10426,197,['02-19-2023']
10427,197,['02-26-2023']
10428,197,['03-05-2023']
10429,197,['03-12-2023']
10430,197,['03-19-2023']
10431,197,['03-26-2023']
10432,197,['04-02-2023']
10433,197,['04-09-2023']
10434,197,['04-16-2023']
10435,197,['04-23-2023']
10436,197,['04-30-2023']
10437,197,['05-07-2023']
10438,197,['05-14-2023']
10439,197,['05-21-2023']
10440,197,['05-28-2023']
10441,198,['05-29-2022']
10442,198,['06-05-2022']
10443,198,['06-12-2022']
10444,198,['06-19-2022']
10445,198,['06-26-2022']
10446,198,['07-03-2022']
10447,198,['07-10-2022']
10448,198,['07-17-2022']
10449,198,['07-24-2022']
10450,198,['07-31-2022']
10451,198,['08-07-2022']
10452,198,['08-14-2022']
10453,198,['08-21-2022']
10454,198,['08-28-2022']
10455,198,['09-04-2022']
10456,198,['09-11-2022']
10457,198,['09-18-2022']
10458,198,['09-25-2022']
10459,198,['10-02-2022']
10460,198,['10-09-2022']
10461,198,['10-16-2022']
10462,198,['10-23-2022']
10463,198,['10-30-2022']
10464,198,['11-06-2022']
10465,198,['11-13-2022']
10466,198,['11-20-2022']
10467,198,['11-27-2022']
10468,198,['12-04-2022']
10469,198,['12-11-2022']
10470,198,['12-18-2022']
10471,198,['12-25-2022']
10472,198,['01-01-2023']
10473,198,['01-08-2023']
10474,198,['01-15-2023']
10475,198,['01-22-2023']
10476,198,['01-29-2023']
10477,198,['02-05-2023']
10478,198,['02-12-2023']
10479,198,['02-19-2023']
10480,198,['02-26-2023']
10481,198,['03-05-2023']
10482,198,['03-12-2023']
10483,198,['03-19-2023']
10484,198,['03-26-2023']
10485,198,['04-02-2023']
10486,198,['04-09-2023']
10487,198,['04-16-2023']
10488,198,['04-23-2023']
10489,198,['04-30-2023']
10490,198,['05-07-2023']
10491,198,['05-14-2023']
10492,198,['05-21-2023']
10493,198,['05-28-2023']
10494,199,['05-29-2022']
10495,199,['06-05-2022']
10496,199,['06-12-2022']
10497,199,['06-19-2022']
10498,199,['06-26-2022']
10499,199,['07-03-2022']
10500,199,['07-10-2022']
10501,199,['07-17-2022']
10502,199,['07-24-2022']
10503,199,['07-31-2022']
10504,199,['08-07-2022']
10505,199,['08-14-2022']
10506,199,['08-21-2022']
10507,199,['08-28-2022']
10508,199,['09-04-2022']
10509,199,['09-11-2022']
10510,199,['09-18-2022']
10511,199,['09-25-2022']
10512,199,['10-02-2022']
10513,199,['10-09-2022']
10514,199,['10-16-2022']
10515,199,['10-23-2022']
10516,199,['10-30-2022']
10517,199,['11-06-2022']
10518,199,['11-13-2022']
10519,199,['11-20-2022']
10520,199,['11-27-2022']
10521,199,['12-04-2022']
10522,199,['12-11-2022']
10523,199,['12-18-2022']
10524,199,['12-25-2022']
10525,199,['01-01-2023']
10526,199,['01-08-2023']
10527,199,['01-15-2023']
10528,199,['01-22-2023']
10529,199,['01-29-2023']
10530,199,['02-05-2023']
10531,199,['02-12-2023']
10532,199,['02-19-2023']
10533,199,['02-26-2023']
10534,199,['03-05-2023']
10535,199,['03-12-2023']
10536,199,['03-19-2023']
10537,199,['03-26-2023']
10538,199,['04-02-2023']
10539,199,['04-09-2023']
10540,199,['04-16-2023']
10541,199,['04-23-2023']
10542,199,['04-30-2023']
10543,199,['05-07-2023']
10544,199,['05-14-2023']
10545,199,['05-21-2023']
10546,199,['05-28-2023']
10547,200,['05-29-2022']
10548,200,['06-05-2022']
10549,200,['06-12-2022']
10550,200,['06-19-2022']
10551,200,['06-26-2022']
10552,200,['07-03-2022']
10553,200,['07-10-2022']
10554,200,['07-17-2022']
10555,200,['07-24-2022']
10556,200,['07-31-2022']
10557,200,['08-07-2022']
10558,200,['08-14-2022']
10559,200,['08-21-2022']
10560,200,['08-28-2022']
10561,200,['09-04-2022']
10562,200,['09-11-2022']
10563,200,['09-18-2022']
10564,200,['09-25-2022']
10565,200,['10-02-2022']
10566,200,['10-09-2022']
10567,200,['10-16-2022']
10568,200,['10-23-2022']
10569,200,['10-30-2022']
10570,200,['11-06-2022']
10571,200,['11-13-2022']
10572,200,['11-20-2022']
10573,200,['11-27-2022']
10574,200,['12-04-2022']
10575,200,['12-11-2022']
10576,200,['12-18-2022']
10577,200,['12-25-2022']
10578,200,['01-01-2023']
10579,200,['01-08-2023']
10580,200,['01-15-2023']
10581,200,['01-22-2023']
10582,200,['01-29-2023']
10583,200,['02-05-2023']
10584,200,['02-12-2023']
10585,200,['02-19-2023']
10586,200,['02-26-2023']
10587,200,['03-05-2023']
10588,200,['03-12-2023']
10589,200,['03-19-2023']
10590,200,['03-26-2023']
10591,200,['04-02-2023']
10592,200,['04-09-2023']
10593,200,['04-16-2023']
10594,200,['04-23-2023']
10595,200,['04-30-2023']
10596,200,['05-07-2023']
10597,200,['05-14-2023']
10598,200,['05-21-2023']
10599,200,['05-28-2023']
10600,201,['05-29-2022']
10601,201,['06-05-2022']
10602,201,['06-12-2022']
10603,201,['06-19-2022']
10604,201,['06-26-2022']
10605,201,['07-03-2022']
10606,201,['07-10-2022']
10607,201,['07-17-2022']
10608,201,['07-24-2022']
10609,201,['07-31-2022']
10610,201,['08-07-2022']
10611,201,['08-14-2022']
10612,201,['08-21-2022']
10613,201,['08-28-2022']
10614,201,['09-04-2022']
10615,201,['09-11-2022']
10616,201,['09-18-2022']
10617,201,['09-25-2022']
10618,201,['10-02-2022']
10619,201,['10-09-2022']
10620,201,['10-16-2022']
10621,201,['10-23-2022']
10622,201,['10-30-2022']
10623,201,['11-06-2022']
10624,201,['11-13-2022']
10625,201,['11-20-2022']
10626,201,['11-27-2022']
10627,201,['12-04-2022']
10628,201,['12-11-2022']
10629,201,['12-18-2022']
10630,201,['12-25-2022']
10631,201,['01-01-2023']
10632,201,['01-08-2023']
10633,201,['01-15-2023']
10634,201,['01-22-2023']
10635,201,['01-29-2023']
10636,201,['02-05-2023']
10637,201,['02-12-2023']
10638,201,['02-19-2023']
10639,201,['02-26-2023']
10640,201,['03-05-2023']
10641,201,['03-12-2023']
10642,201,['03-19-2023']
10643,201,['03-26-2023']
10644,201,['04-02-2023']
10645,201,['04-09-2023']
10646,201,['04-16-2023']
10647,201,['04-23-2023']
10648,201,['04-30-2023']
10649,201,['05-07-2023']
10650,201,['05-14-2023']
10651,201,['05-21-2023']
10652,201,['05-28-2023']
10653,202,['05-29-2022']
10654,202,['06-05-2022']
10655,202,['06-12-2022']
10656,202,['06-19-2022']
10657,202,['06-26-2022']
10658,202,['07-03-2022']
10659,202,['07-10-2022']
10660,202,['07-17-2022']
10661,202,['07-24-2022']
10662,202,['07-31-2022']
10663,202,['08-07-2022']
10664,202,['08-14-2022']
10665,202,['08-21-2022']
10666,202,['08-28-2022']
10667,202,['09-04-2022']
10668,202,['09-11-2022']
10669,202,['09-18-2022']
10670,202,['09-25-2022']
10671,202,['10-02-2022']
10672,202,['10-09-2022']
10673,202,['10-16-2022']
10674,202,['10-23-2022']
10675,202,['10-30-2022']
10676,202,['11-06-2022']
10677,202,['11-13-2022']
10678,202,['11-20-2022']
10679,202,['11-27-2022']
10680,202,['12-04-2022']
10681,202,['12-11-2022']
10682,202,['12-18-2022']
10683,202,['12-25-2022']
10684,202,['01-01-2023']
10685,202,['01-08-2023']
10686,202,['01-15-2023']
10687,202,['01-22-2023']
10688,202,['01-29-2023']
10689,202,['02-05-2023']
10690,202,['02-12-2023']
10691,202,['02-19-2023']
10692,202,['02-26-2023']
10693,202,['03-05-2023']
10694,202,['03-12-2023']
10695,202,['03-19-2023']
10696,202,['03-26-2023']
10697,202,['04-02-2023']
10698,202,['04-09-2023']
10699,202,['04-16-2023']
10700,202,['04-23-2023']
10701,202,['04-30-2023']
10702,202,['05-07-2023']
10703,202,['05-14-2023']
10704,202,['05-21-2023']
10705,202,['05-28-2023']
10706,203,['05-29-2022']
10707,203,['06-05-2022']
10708,203,['06-12-2022']
10709,203,['06-19-2022']
10710,203,['06-26-2022']
10711,203,['07-03-2022']
10712,203,['07-10-2022']
10713,203,['07-17-2022']
10714,203,['07-24-2022']
10715,203,['07-31-2022']
10716,203,['08-07-2022']
10717,203,['08-14-2022']
10718,203,['08-21-2022']
10719,203,['08-28-2022']
10720,203,['09-04-2022']
10721,203,['09-11-2022']
10722,203,['09-18-2022']
10723,203,['09-25-2022']
10724,203,['10-02-2022']
10725,203,['10-09-2022']
10726,203,['10-16-2022']
10727,203,['10-23-2022']
10728,203,['10-30-2022']
10729,203,['11-06-2022']
10730,203,['11-13-2022']
10731,203,['11-20-2022']
10732,203,['11-27-2022']
10733,203,['12-04-2022']
10734,203,['12-11-2022']
10735,203,['12-18-2022']
10736,203,['12-25-2022']
10737,203,['01-01-2023']
10738,203,['01-08-2023']
10739,203,['01-15-2023']
10740,203,['01-22-2023']
10741,203,['01-29-2023']
10742,203,['02-05-2023']
10743,203,['02-12-2023']
10744,203,['02-19-2023']
10745,203,['02-26-2023']
10746,203,['03-05-2023']
10747,203,['03-12-2023']
10748,203,['03-19-2023']
10749,203,['03-26-2023']
10750,203,['04-02-2023']
10751,203,['04-09-2023']
10752,203,['04-16-2023']
10753,203,['04-23-2023']
10754,203,['04-30-2023']
10755,203,['05-07-2023']
10756,203,['05-14-2023']
10757,203,['05-21-2023']
10758,203,['05-28-2023']
10759,204,['05-29-2022']
10760,204,['06-05-2022']
10761,204,['06-12-2022']
10762,204,['06-19-2022']
10763,204,['06-26-2022']
10764,204,['07-03-2022']
10765,204,['07-10-2022']
10766,204,['07-17-2022']
10767,204,['07-24-2022']
10768,204,['07-31-2022']
10769,204,['08-07-2022']
10770,204,['08-14-2022']
10771,204,['08-21-2022']
10772,204,['08-28-2022']
10773,204,['09-04-2022']
10774,204,['09-11-2022']
10775,204,['09-18-2022']
10776,204,['09-25-2022']
10777,204,['10-02-2022']
10778,204,['10-09-2022']
10779,204,['10-16-2022']
10780,204,['10-23-2022']
10781,204,['10-30-2022']
10782,204,['11-06-2022']
10783,204,['11-13-2022']
10784,204,['11-20-2022']
10785,204,['11-27-2022']
10786,204,['12-04-2022']
10787,204,['12-11-2022']
10788,204,['12-18-2022']
10789,204,['12-25-2022']
10790,204,['01-01-2023']
10791,204,['01-08-2023']
10792,204,['01-15-2023']
10793,204,['01-22-2023']
10794,204,['01-29-2023']
10795,204,['02-05-2023']
10796,204,['02-12-2023']
10797,204,['02-19-2023']
10798,204,['02-26-2023']
10799,204,['03-05-2023']
10800,204,['03-12-2023']
10801,204,['03-19-2023']
10802,204,['03-26-2023']
10803,204,['04-02-2023']
10804,204,['04-09-2023']
10805,204,['04-16-2023']
10806,204,['04-23-2023']
10807,204,['04-30-2023']
10808,204,['05-07-2023']
10809,204,['05-14-2023']
10810,204,['05-21-2023']
10811,204,['05-28-2023']
10812,205,['05-29-2022']
10813,205,['06-05-2022']
10814,205,['06-12-2022']
10815,205,['06-19-2022']
10816,205,['06-26-2022']
10817,205,['07-03-2022']
10818,205,['07-10-2022']
10819,205,['07-17-2022']
10820,205,['07-24-2022']
10821,205,['07-31-2022']
10822,205,['08-07-2022']
10823,205,['08-14-2022']
10824,205,['08-21-2022']
10825,205,['08-28-2022']
10826,205,['09-04-2022']
10827,205,['09-11-2022']
10828,205,['09-18-2022']
10829,205,['09-25-2022']
10830,205,['10-02-2022']
10831,205,['10-09-2022']
10832,205,['10-16-2022']
10833,205,['10-23-2022']
10834,205,['10-30-2022']
10835,205,['11-06-2022']
10836,205,['11-13-2022']
10837,205,['11-20-2022']
10838,205,['11-27-2022']
10839,205,['12-04-2022']
10840,205,['12-11-2022']
10841,205,['12-18-2022']
10842,205,['12-25-2022']
10843,205,['01-01-2023']
10844,205,['01-08-2023']
10845,205,['01-15-2023']
10846,205,['01-22-2023']
10847,205,['01-29-2023']
10848,205,['02-05-2023']
10849,205,['02-12-2023']
10850,205,['02-19-2023']
10851,205,['02-26-2023']
10852,205,['03-05-2023']
10853,205,['03-12-2023']
10854,205,['03-19-2023']
10855,205,['03-26-2023']
10856,205,['04-02-2023']
10857,205,['04-09-2023']
10858,205,['04-16-2023']
10859,205,['04-23-2023']
10860,205,['04-30-2023']
10861,205,['05-07-2023']
10862,205,['05-14-2023']
10863,205,['05-21-2023']
10864,205,['05-28-2023']
10865,206,['05-29-2022']
10866,206,['06-05-2022']
10867,206,['06-12-2022']
10868,206,['06-19-2022']
10869,206,['06-26-2022']
10870,206,['07-03-2022']
10871,206,['07-10-2022']
10872,206,['07-17-2022']
10873,206,['07-24-2022']
10874,206,['07-31-2022']
10875,206,['08-07-2022']
10876,206,['08-14-2022']
10877,206,['08-21-2022']
10878,206,['08-28-2022']
10879,206,['09-04-2022']
10880,206,['09-11-2022']
10881,206,['09-18-2022']
10882,206,['09-25-2022']
10883,206,['10-02-2022']
10884,206,['10-09-2022']
10885,206,['10-16-2022']
10886,206,['10-23-2022']
10887,206,['10-30-2022']
10888,206,['11-06-2022']
10889,206,['11-13-2022']
10890,206,['11-20-2022']
10891,206,['11-27-2022']
10892,206,['12-04-2022']
10893,206,['12-11-2022']
10894,206,['12-18-2022']
10895,206,['12-25-2022']
10896,206,['01-01-2023']
10897,206,['01-08-2023']
10898,206,['01-15-2023']
10899,206,['01-22-2023']
10900,206,['01-29-2023']
10901,206,['02-05-2023']
10902,206,['02-12-2023']
10903,206,['02-19-2023']
10904,206,['02-26-2023']
10905,206,['03-05-2023']
10906,206,['03-12-2023']
10907,206,['03-19-2023']
10908,206,['03-26-2023']
10909,206,['04-02-2023']
10910,206,['04-09-2023']
10911,206,['04-16-2023']
10912,206,['04-23-2023']
10913,206,['04-30-2023']
10914,206,['05-07-2023']
10915,206,['05-14-2023']
10916,206,['05-21-2023']
10917,206,['05-28-2023']
10918,207,['05-29-2022']
10919,207,['06-05-2022']
10920,207,['06-12-2022']
10921,207,['06-19-2022']
10922,207,['06-26-2022']
10923,207,['07-03-2022']
10924,207,['07-10-2022']
10925,207,['07-17-2022']
10926,207,['07-24-2022']
10927,207,['07-31-2022']
10928,207,['08-07-2022']
10929,207,['08-14-2022']
10930,207,['08-21-2022']
10931,207,['08-28-2022']
10932,207,['09-04-2022']
10933,207,['09-11-2022']
10934,207,['09-18-2022']
10935,207,['09-25-2022']
10936,207,['10-02-2022']
10937,207,['10-09-2022']
10938,207,['10-16-2022']
10939,207,['10-23-2022']
10940,207,['10-30-2022']
10941,207,['11-06-2022']
10942,207,['11-13-2022']
10943,207,['11-20-2022']
10944,207,['11-27-2022']
10945,207,['12-04-2022']
10946,207,['12-11-2022']
10947,207,['12-18-2022']
10948,207,['12-25-2022']
10949,207,['01-01-2023']
10950,207,['01-08-2023']
10951,207,['01-15-2023']
10952,207,['01-22-2023']
10953,207,['01-29-2023']
10954,207,['02-05-2023']
10955,207,['02-12-2023']
10956,207,['02-19-2023']
10957,207,['02-26-2023']
10958,207,['03-05-2023']
10959,207,['03-12-2023']
10960,207,['03-19-2023']
10961,207,['03-26-2023']
10962,207,['04-02-2023']
10963,207,['04-09-2023']
10964,207,['04-16-2023']
10965,207,['04-23-2023']
10966,207,['04-30-2023']
10967,207,['05-07-2023']
10968,207,['05-14-2023']
10969,207,['05-21-2023']
10970,207,['05-28-2023']
10971,208,['05-29-2022']
10972,208,['06-05-2022']
10973,208,['06-12-2022']
10974,208,['06-19-2022']
10975,208,['06-26-2022']
10976,208,['07-03-2022']
10977,208,['07-10-2022']
10978,208,['07-17-2022']
10979,208,['07-24-2022']
10980,208,['07-31-2022']
10981,208,['08-07-2022']
10982,208,['08-14-2022']
10983,208,['08-21-2022']
10984,208,['08-28-2022']
10985,208,['09-04-2022']
10986,208,['09-11-2022']
10987,208,['09-18-2022']
10988,208,['09-25-2022']
10989,208,['10-02-2022']
10990,208,['10-09-2022']
10991,208,['10-16-2022']
10992,208,['10-23-2022']
10993,208,['10-30-2022']
10994,208,['11-06-2022']
10995,208,['11-13-2022']
10996,208,['11-20-2022']
10997,208,['11-27-2022']
10998,208,['12-04-2022']
10999,208,['12-11-2022']
11000,208,['12-18-2022']
11001,208,['12-25-2022']
11002,208,['01-01-2023']
11003,208,['01-08-2023']
11004,208,['01-15-2023']
11005,208,['01-22-2023']
11006,208,['01-29-2023']
11007,208,['02-05-2023']
11008,208,['02-12-2023']
11009,208,['02-19-2023']
11010,208,['02-26-2023']
11011,208,['03-05-2023']
11012,208,['03-12-2023']
11013,208,['03-19-2023']
11014,208,['03-26-2023']
11015,208,['04-02-2023']
11016,208,['04-09-2023']
11017,208,['04-16-2023']
11018,208,['04-23-2023']
11019,208,['04-30-2023']
11020,208,['05-07-2023']
11021,208,['05-14-2023']
11022,208,['05-21-2023']
11023,208,['05-28-2023']
11024,209,['05-29-2022']
11025,209,['06-05-2022']
11026,209,['06-12-2022']
11027,209,['06-19-2022']
11028,209,['06-26-2022']
11029,209,['07-03-2022']
11030,209,['07-10-2022']
11031,209,['07-17-2022']
11032,209,['07-24-2022']
11033,209,['07-31-2022']
11034,209,['08-07-2022']
11035,209,['08-14-2022']
11036,209,['08-21-2022']
11037,209,['08-28-2022']
11038,209,['09-04-2022']
11039,209,['09-11-2022']
11040,209,['09-18-2022']
11041,209,['09-25-2022']
11042,209,['10-02-2022']
11043,209,['10-09-2022']
11044,209,['10-16-2022']
11045,209,['10-23-2022']
11046,209,['10-30-2022']
11047,209,['11-06-2022']
11048,209,['11-13-2022']
11049,209,['11-20-2022']
11050,209,['11-27-2022']
11051,209,['12-04-2022']
11052,209,['12-11-2022']
11053,209,['12-18-2022']
11054,209,['12-25-2022']
11055,209,['01-01-2023']
11056,209,['01-08-2023']
11057,209,['01-15-2023']
11058,209,['01-22-2023']
11059,209,['01-29-2023']
11060,209,['02-05-2023']
11061,209,['02-12-2023']
11062,209,['02-19-2023']
11063,209,['02-26-2023']
11064,209,['03-05-2023']
11065,209,['03-12-2023']
11066,209,['03-19-2023']
11067,209,['03-26-2023']
11068,209,['04-02-2023']
11069,209,['04-09-2023']
11070,209,['04-16-2023']
11071,209,['04-23-2023']
11072,209,['04-30-2023']
11073,209,['05-07-2023']
11074,209,['05-14-2023']
11075,209,['05-21-2023']
11076,209,['05-28-2023']
11077,210,['05-29-2022']
11078,210,['06-05-2022']
11079,210,['06-12-2022']
11080,210,['06-19-2022']
11081,210,['06-26-2022']
11082,210,['07-03-2022']
11083,210,['07-10-2022']
11084,210,['07-17-2022']
11085,210,['07-24-2022']
11086,210,['07-31-2022']
11087,210,['08-07-2022']
11088,210,['08-14-2022']
11089,210,['08-21-2022']
11090,210,['08-28-2022']
11091,210,['09-04-2022']
11092,210,['09-11-2022']
11093,210,['09-18-2022']
11094,210,['09-25-2022']
11095,210,['10-02-2022']
11096,210,['10-09-2022']
11097,210,['10-16-2022']
11098,210,['10-23-2022']
11099,210,['10-30-2022']
11100,210,['11-06-2022']
11101,210,['11-13-2022']
11102,210,['11-20-2022']
11103,210,['11-27-2022']
