p_id,name,description,bathrooms_text,bedrooms,amenities,price,city,p_avg_rating,num_rates,h_uname
769,â˜…$Millionâ˜… 180 view jacuzzi walk,"This is a professional house. 9-5 schedules. Early morning 6-7am.  House is quiet 10-6am.  If your a night owl you won't be a good fit at our house.  If you just moved here and need a place to stay while looking for a permanent place your at the right location.  Please tell me about your stay in your inquiry.<br /><br /><b>The space</b><br />Master suite in Silverlake hills with jacuzzi bathroom and separate entrance.  Main house is custom thru out.  subzero kitchen with marble floors, flat screen tv with computer hook ups for watching your movies or netflix account, wireless internet, piano room, 180 views to downtown, walk to the lake (dog park and playground), restaurants (Gingergrass, Edendale Grill, HOME, Red Lion Inn), wine shop, record store, nails, library, bars and stores.  Best neighborhood in LA.  Close to Hollywood & downtown.  Please inquire about availability my calendar is not accurate because I use other booking sites.<br /><br /><b>Guest access</b><br />full house acce",1,1,"[""Indoor fireplace"", ""Lock on bedroom door"", ""Luggage dropoff allowed"", ""Kitchen"", ""Washer"", ""Hot tub"", ""Free street parking"", ""Hot water"", ""Private entrance"", ""Free parking on premises"", ""Long term stays allowed"", ""Air conditioning"", ""TV"", ""Building staff"", ""Wifi"", ""Heating"", ""Dryer""]",69,"Los Angeles, California, United States",5,0,4uGooNRc4b
770,Your Home Away from Home,"Welcome to your home away from home. This comfy two bedroom, single level home is a gem.  You can't go wrong with selecting this home which is centrally located to Downtown LA, Hollywood, various beaches (Santa Monica, Malibu, Venice, etc) and LAX.<br /><br /><b>The space</b><br />Designed with comfort and style, this home is decorated with an eye towards creating a relaxing and warm atmosphere.<br /><br /><b>Guest access</b><br />The entire home will be available excluding the backyard.<br /><br /><b>Other things to note</b><br />We have a dog that will stay in the backyard and will be walked regularly by a dog walker.  The dog will not bother you during your stay and you will have no responsibility for feeding or walking him.<br /><br /><b>License number</b><br />HSR19-004793",1.5,2,"[""First aid kit"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Free street parking"", ""Extra pillows and blankets"", ""Long term stays allowed"", ""TV"", ""Essentials"", ""Hangers"", ""Fire extinguisher"", ""Cleaning before checkout"", ""Kitchen"", ""Oven"", ""Carbon monoxide alarm"", ""Lockbox"", ""Bed linens"", ""Coffee maker"", ""Indoor fireplace"", ""Iron"", ""Hot water"", ""Single level home"", ""Private entrance"", ""Free parking on premises"", ""Air conditioning"", ""Pocket wifi"", ""Heating"", ""Dryer"", ""Dishwasher"", ""Shampoo"", ""Washer"", ""Stove"", ""Smoke alarm"", ""Cooking basics"", ""Dishes and silverware"", ""Wifi"", ""Microwave"", ""Refrigerator""]",150,"Los Angeles, California, United States",5,0,j3BOg3p0aO
771,2br Cottage in LA,"Following LA City Emergency Management Dept Guidelines Cleaning for COVID-19 (Corona-virus)<br /><br />This is a cute mid-century 2 Bedroom cottage with all the amenities of home, with a backyard patio and Garden.  It is small with very spacious living.   Centrally located 7 min to LAX, and, the many Local attractions and entertainment  Los Angeles has to offer. Close access to all the major freeways and Public transportation throughout Los Angeles.<br /><br /><b>The space</b><br />Looking for an Affordable, Clean, Comfortable, and Efficient Private 2br Cottage for your visit to Los Angeles.<br />This is a private little house, which has EVERYTHING you need for your home away from home.<br /><br />833 sq ft <br />2 bedrooms <br />Living room <br />Dining room <br />Kitchen <br />1 baths<br /><br />BEDROOMS-  can comfortably sleep 4 people. 1 bedroom has queen size bed 1 bedroom has a Full size bed. Comfortably sleeps up to 4 and is perfect for both, small families or couples.  1 Single",1,2,"[""First aid kit"", ""Free driveway parking on premises \u2013 1 space"", ""Shared patio or balcony"", ""Free street parking"", ""32\"" HDTV"", ""Extra pillows and blankets"", ""Shared fenced garden or backyard"", ""Smart lock"", ""Long term stays allowed"", ""Essentials"", ""Hangers"", ""Ethernet connection"", ""Window guards"", ""Fire extinguisher"", ""Wifi"", ""Hair dryer"", ""Security cameras on property"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Kitchen"", ""Outdoor dining area"", ""Oven"", ""Carbon monoxide alarm"", ""Outdoor furniture"", ""Beach essentials"", ""Bed linens"", ""Coffee maker"", ""Central air conditioning"", ""Iron"", ""Hot water"", ""Barbecue utensils"", ""Private entrance"", ""Freezer"", ""Room-darkening shades"", ""BBQ grill"", ""Toaster"", ""Dishwasher"", ""Shower gel"", ""Shampoo"", ""Conditioner"", ""Stove"", ""Dining table"", ""Smoke alarm"", ""Cleaning products"", ""Cooking basics"", ""Central heating"", ""Baking sheet"", ""Dishes and silverware"", ""Body Wash body soap"", ""Microwave"", ""Bathtub"", ""Refrigerator"", ""Wine glasses""]",187,"Los Angeles, California, United States",5,0,WWZwDEm11U
772,Private Room and Bath - fabulous West LA location,"Private room and bath in Lovely West LA home in an amazing location, centrally located, just a 10 minute drive from UCLA and the beach. Easy walking distance to the metro downtown, buses, 24 -hour grocery store, restaurants and coffee shops. Driveway parking. Use of the entire home, fully equipped kitchen.  Share with professional woman and Maltipoo sweetest dog in the world.  Doesn't bark.<br /><br /><b>The space</b><br />This is a GREAT location, right on the border of Santa Monica, just 10 minutes from the beach, 10 minutes from Beverly Hills and 20 minutes from Hollywood. Walking distance to Trader Joes, Ralphs grocery stores, Walgreens, fabulous restaurants, yoga studio, gym, metro station and bus stops.<br /><br />Bedroom has a full size, extremely comfortable bed, huge closet and dresser. Plenty of great street parking. Large tiled shower.<br /><br />Common areas include dining room, living room, kitchen, outdoor patio and washer and dryer is available for your use.<br /><br />T",1,1,"[""Washer"", ""Heating"", ""Kitchen"", ""First aid kit"", ""Shampoo"", ""Hair dryer"", ""Host greets you"", ""Hangers"", ""Cable TV"", ""Indoor fireplace"", ""TV with standard cable"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Free street parking"", ""Long term stays allowed"", ""Wifi"", ""Luggage dropoff allowed"", ""Dryer"", ""Hot water"", ""Dedicated workspace""]",80,"Los Angeles, California, United States",5,0,4uGooNRc4b
773,Charming Silver Lake Bungalow,"<b>The space</b><br />This is a charming urban bungalow located right in the heart of bustling Silver Lake and a stone's throw from Los Feliz. The neighborhood is one of the most fun and pedestrian friendly in all of Los Angeles. It is walking distance from the heart of Silver Lake, Sunset junction, Intelligensia Coffee, Cafe Stella, as well as numerous other great restaurants and cafe's, The Silver lake cheese shop, a 24 hour Von's grocery store, a number of well known bars and music venues, the Vista theatre as well as the many shops and restaurants of Los Feliz. There is a Farmer's market on Saturday and Tuesday in Silver Lake and a Sunday market in Loz Feliz both of which are accessible by foot or an easy drive. Griffith park, The Observatory, The Greek Theatre are just a few of the nearby Los Feliz attractions that can be reached by car in minutes, as well as Elysian Park and the neighborhood of Echo park. Downtown LA is just a 10 minute drive, and it's a similarly short distance ",1,2,"[""Washer"", ""Heating"", ""Free parking on premises"", ""Breakfast"", ""TV"", ""Air conditioning"", ""Long term stays allowed"", ""Wifi"", ""Dryer"", ""Kitchen""]",175,"Los Angeles, California, United States",5,0,j3BOg3p0aO
774,THE MARINA BEACH BUNGALOWS,"One and a half blocks to the beach.  Awesome one bedroom one bathroom bungalow with brand new washer and dryer in unit.   Fully stocked quaint bungalow with flat screen tv, super comfy big couch and loaded with charm!!!!!<br /><br /><b>The space</b><br />Charming Beach Bungalow just 1  1/2 blocks to the beach and 4 short blocks to Washington Street where all your entertainment and dining needs are sure to be fulfilled.  There are all of the best restaurants, coffee shops, bars and bike rentals shops up and down Washington Street.   Take a walk on the Boardwalk of Venice Beach and watch all the street performers and artists entertain you while you shop at all the wonderful stores.  Never a boring moment here!!!   Maybe you prefer to just take a blanket and walk to the corner and sit on the beach for the afternoon or play some volleyball.  Whatever you want to do you will find it here.   As far as the ammenities in the unit it is just like being at home.    It is a one bedroom, one bathr",1,1,"[""Shampoo"", ""Beach essentials"", ""Dishes and silverware"", ""Bed linens"", ""TV with standard cable"", ""Stove"", ""Oven"", ""Refrigerator"", ""Dryer"", ""Hot water"", ""Children\u2019s dinnerware"", ""Washer"", ""Microwave"", ""Pack \u2019n play/Travel crib"", ""Hair dryer"", ""Cooking basics"", ""Dishwasher"", ""Iron"", ""Smoke alarm"", ""Kitchen"", ""Ethernet connection"", ""Heating"", ""Coffee maker"", ""Cable TV"", ""Extra pillows and blankets"", ""Backyard"", ""Essentials"", ""Wifi"", ""Luggage dropoff allowed"", ""Long term stays allowed"", ""Hangers"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Free street parking"", ""Fire extinguisher"", ""Dedicated workspace""]",168,"Los Angeles, California, United States",5,0,WWZwDEm11U
775,Room with en suite bathroom,"Our room with private bath is located on the second floor of our house.  It has a queen-sized bed and comfortably accommodates two persons.  We have a portacrib for babies and can squeeze an additional air mattress in as well for a third guest @ $15.<br /><br /><b>The space</b><br />Our newly-renovated 1910 California bungalow is located on a palm-tree lined street in Hollywood convenient to public transportation and many of the tourist attractions.  <br /> <br />Through our B&B we have met many wonderful people from all over the world. We are particularly happy to accommodate families and Avik is able to take guests on a very interesting complimentary Hollywood tour. We are also knowledgeable about the area, happy to give restaurant recommendations and sightseeing ideas. Hebrew, Russian, French, German, Light Spanish and Light Italian are spoken. We also have two dogs. <br /> <br />Room Features: <br />Queen size bed <br />Private bathroom with tub/shower combination <br />LCD HD T.V.",1,1,"[""Free parking on premises"", ""Shampoo"", ""Dishes and silverware"", ""TV with standard cable"", ""Crib"", ""Refrigerator"", ""Hot water"", ""Children\u2019s dinnerware"", ""Hair dryer"", ""Breakfast"", ""Iron"", ""Smoke alarm"", ""Heating"", ""Host greets you"", ""First aid kit"", ""Cable TV"", ""Air conditioning"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Lock on bedroom door"", ""Free street parking"", ""Fire extinguisher"", ""Dedicated workspace""]",110,"Los Angeles, California, United States",5,0,4uGooNRc4b
776,Beautiful Large Townhouse In NoHo Arts District,"Private bedroom and full bathroom in a spacious townhouse on the top 2 floors of a 3 story building, with a huge private rooftop patio. North Hollywood (NoHo) is one of the best kept secrets in LA, with tons of bars, restaurants, shops, and other attractions nearby. Walk to the Metro train station and ride to Hollywood, Downtown LA, and even the beaches. Minutes from Universal Studios, Hollywood Bowl, and much more.<br /><br /><b>The space</b><br />Large bedroom with full bath available for rent in a spacious townhouse in the famous North Hollywood Arts District. A permanent resident lives in the other master bedroom, and a cute small hypoallergenic dog named Ziggy lives here as well. Both are quiet, respectful, and non-intrusive, but friendly and welcoming if you have questions or need help getting around town.<br /><br />Apartment Features:<br /> - Tile and wood floors, granite counters<br /> - South facing balcony downstairs and rooftop patio upstairs<br /> - Sunrise, sunset, and pa",1,1,"[""Washer"", ""Free parking on premises"", ""Cable TV"", ""Indoor fireplace"", ""TV with standard cable"", ""Long term stays allowed"", ""Wifi"", ""Dryer"", ""Kitchen""]",59,"Los Angeles, California, United States",5,0,j3BOg3p0aO
777,"Grove, LACMA, Fairfax Best Location","1930's charm, over 2000 sq ft of space! Two Bedrooms, Two Bathrooms, Living Room, Dining Room, Chef's Kitchen, Media Room, Laundry, Walk to LACMA, the Grove. Five minutes to WeHo, BH.<br /><br /><b>The space</b><br />Steps from the Grove and LACMA, this Upper 3 bdr, 2 ba,  1930's West Hollywood home in West Hollywood is roomy. Over 2000 sq ft, it's living room boasts a working fireplace, both bedrooms have large Tempurpedic beds and their own bathroom. The master has a custom built luxury steam shower! Second bedroom has full bathroom attached. Gardens in front & back, with a long balcony for private coffee in the morning or cocktails/wine in the evening. Located just west of the Miracle Mile, and a couple blocks east of Beverly Hills.<br /><br />Original Spanish 1930's Moorish architecture inside and out. Arches and moldings abound with several styles of hardwood flooring from the period. A balcony/patio area in the front with a communal garden in the rear. The entrance foyer leads yo",2,2,"[""Free parking on premises"", ""Shampoo"", ""TV with standard cable"", ""Dryer"", ""Washer"", ""Hair dryer"", ""Iron"", ""Smoke alarm"", ""Heating"", ""Host greets you"", ""First aid kit"", ""Cable TV"", ""Air conditioning"", ""Essentials"", ""Wifi"", ""Long term stays allowed"", ""Hangers"", ""Indoor fireplace"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""Kitchen""]",308,"Los Angeles, California, United States",5,0,WWZwDEm11U
778,Your Casa Rosada with VIEWS and spa,"<b>The space</b><br />Welcome!  We would love to have you stay in the ""casa rosada.""  It's a real deal home where all is handmade/homemade.  Filled with gentle surprises from the regal toilet seat to the circular window.  It's fun AND comfortable.  Interesting AND uncluttered.  The VIEW will make you think you're in the mountains but you're actually in LA!  Enjoy the terraces, outdoor tub and fireplace, BBQ, fountains and deck for sunrise and patio for sunset.  Views for coffee and martinis!  French doors and windows and skylite let in the light and views. There's a spa, too with outdoor shower!  Whole house fan and hilltop breezes keep you eco cool. AND ALL IS SOLAR POWERED!!  Well equipped kitchen for dining in. Chin up and dipping bars and hill are fitness options.<br /><br />You'll be 10 min from downtown and Silverlake and Dodger stadium.  But, why go there when you can enjoy hipster Highland Park and barrio cool Eagle Rock. Norton Simon Museum, Gamble House, Rose Bowl, Occidental",1,2,"[""Shampoo"", ""Kitchen"", ""Washer"", ""Hot tub"", ""Free parking on premises"", ""Long term stays allowed"", ""Air conditioning"", ""TV"", ""Essentials"", ""Wifi"", ""Heating"", ""Dryer""]",125,"Los Angeles, California, United States",5,0,4uGooNRc4b
